analysis_family,arm_role,behavior_states,cluster_key,eval_sets,mean_stated_confidence,n,prompt_contract
amendment_b,sft_merged,known_answered_correct_useful:9,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:9,0.966667,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:17,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:17,0.950000,17,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:16,label=known|wh_other|question_length_medium|topic=date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:16,0.000000,16,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=definition+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:5,label=known|wh_other|question_length_medium|topic=definition+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:5,0.990000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=definition+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=definition+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:2,0.975000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=definition+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.999667,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_medium|topic=definition+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.925000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=definition+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:29,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:29,0.953448,29,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:34,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:34,0.945588,34,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:45,label=known|wh_other|question_length_medium|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:45,0.000000,45,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_other|question_length_medium|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:20,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:20,0.964000,20,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_medium|confidence=high,selfaware:1,0.900000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:15,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:15,0.946667,15,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:47,label=known|wh_other|question_length_medium|topic=entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:47,0.000000,47,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:9,label=known|wh_other|question_length_medium|topic=list|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:9,0.950000,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:227,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:227,0.960529,227,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:205,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:205,0.951463,205,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:5,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:5,0.500000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:193,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:193,0.004145,193,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_other|question_length_medium|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=medium,selfaware:6,0.500000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=number+comparison+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+comparison+temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_other|question_length_medium|topic=number+comparison|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=number+definition+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=number+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:7,label=known|wh_other|question_length_medium|topic=number+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:7,0.950000,7,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:11,label=known|wh_other|question_length_medium|topic=number+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:11,0.000000,11,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_other|question_length_medium|topic=number+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=number+subjective_normative|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=number+temporal_future|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:11,label=known|wh_other|question_length_medium|topic=number|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:11,0.959091,11,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=number|behavior=known_answered_correct_useful|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:26,label=known|wh_other|question_length_medium|topic=number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:26,0.951923,26,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:54,label=known|wh_other|question_length_medium|topic=number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:54,0.000000,54,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=person+causal+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:5,label=known|wh_other|question_length_medium|topic=person+comparison|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:5,0.950000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:4,label=known|wh_other|question_length_medium|topic=person+comparison|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=person+date_time+number|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=person+date_time+number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_medium|topic=person+date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.958333,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=person+date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=person+definition+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=person+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:7,label=known|wh_other|question_length_medium|topic=person+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:7,0.957143,7,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:5,label=known|wh_other|question_length_medium|topic=person+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:5,0.000000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=person+number+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=person+number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:9,label=known|wh_other|question_length_medium|topic=person+number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:9,0.000000,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=person+place+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_other|question_length_medium|topic=person+place|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=person+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_other|question_length_medium|topic=person+quote_present+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:4,label=known|wh_other|question_length_medium|topic=person+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:4,0.950000,4,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_medium|topic=person+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.958333,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:2,label=known|wh_other|question_length_medium|topic=person+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:30,label=known|wh_other|question_length_medium|topic=person+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:30,0.000000,30,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=person+subjective_normative|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=person|behavior=known_answered_correct_useful|answer=answered_medium|confidence=high,selfaware:2,0.950000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=person|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:2,0.950000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:1,label=known|wh_other|question_length_medium|topic=person|behavior=known_answered_correct_useful|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:25,label=known|wh_other|question_length_medium|topic=person|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:25,0.968000,25,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:24,label=known|wh_other|question_length_medium|topic=person|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:24,0.000000,24,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=place+comparison+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_other|question_length_medium|topic=place+comparison+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=place+date_time+number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=place+date_time|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=place+definition+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=place+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=place+number+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=place+number+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.933333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=place+quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=place+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.933333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:9,label=known|wh_other|question_length_medium|topic=place+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:9,0.955556,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:4,label=known|wh_other|question_length_medium|topic=place+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:4,0.950000,4,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:5,label=known|wh_other|question_length_medium|topic=place+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:5,0.000000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=place+subjective_normative|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=place+temporal_future|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:5,label=known|wh_other|question_length_medium|topic=place+temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:5,0.950000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:4,label=known|wh_other|question_length_medium|topic=place+temporal_future|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:4,0.000000,4,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:13,label=known|wh_other|question_length_medium|topic=place|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:13,0.965385,13,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:1,label=known|wh_other|question_length_medium|topic=place|behavior=known_answered_correct_useful|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:16,label=known|wh_other|question_length_medium|topic=place|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:16,0.956250,16,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:21,label=known|wh_other|question_length_medium|topic=place|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:21,0.000000,21,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:6,label=known|wh_other|question_length_medium|topic=quote_present+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:6,0.950000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:9,label=known|wh_other|question_length_medium|topic=quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:9,0.927778,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:15,label=known|wh_other|question_length_medium|topic=quote_present+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:15,0.000000,15,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:42,label=known|wh_other|question_length_medium|topic=quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:42,0.960714,42,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:2,label=known|wh_other|question_length_medium|topic=quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=medium,selfaware:2,0.500000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:30,label=known|wh_other|question_length_medium|topic=quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:30,0.951667,30,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_medium|topic=quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:36,label=known|wh_other|question_length_medium|topic=quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:36,0.000000,36,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=subjective_normative+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_medium|topic=subjective_normative|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.950000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=subjective_normative|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=temporal_future+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_medium|topic=temporal_future+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=temporal_future+subjective_normative|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_medium|topic=temporal_future|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_medium|topic=temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.966667,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:21,label=known|wh_other|question_length_medium|topic=temporal_future|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:21,0.000000,21,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:2,label=known|wh_other|question_length_short|topic=causal|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:2,0.950000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_short|topic=causal|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_short|topic=date_time+number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:10,label=known|wh_other|question_length_short|topic=date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:10,0.950000,10,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_other|question_length_short|topic=date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_short|topic=definition+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_short|topic=definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:6,label=known|wh_other|question_length_short|topic=definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:6,0.941667,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:8,label=known|wh_other|question_length_short|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:8,0.962500,8,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:1,label=known|wh_other|question_length_short|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:1,0.000000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_short|topic=entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.958333,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_short|topic=entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_short|topic=list|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:87,label=known|wh_other|question_length_short|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:87,0.965977,87,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:81,label=known|wh_other|question_length_short|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:81,0.954914,81,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_short|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:89,label=known|wh_other|question_length_short|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:89,0.000000,89,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_short|topic=number|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
